compound_0,compound_0_role,compound_0_amount,compound_0_amount_grams,compound_1,compound_1_role,compound_1_amount,compound_1_amount_grams,compound_2,compound_2_role,compound_2_amount,compound_2_amount_grams,compound_3,compound_3_role,compound_3_amount,compound_3_amount_grams,compound_4,compound_4_role,compound_4_amount,compound_4_amount_grams,id,notes,labGroup,dirty,calculating,recalculate,reaction_ptr,user,performedBy,performedDateTime,insertedDateTime,recommendation,legacyRecommendedFlag,valid,public,duplicateOf,legacyID,legacyRef,convertedLegacyRef,reference,labBookPage
Vanadium(V) oxide,Inorg,0.30900,0.05620,Piperazine,Org,7.25348,0.62478,Water,Solv,449.36997,8.09553,?,?,?,?,?,?,?,?,32239," pH adjusting reagent used: Phosphonic acid (H3PO3), 0.805g",Norquist Oxide Lab,False,False,False,Reaction_32239,anourmah,,,2016-05-02 20:55:13,,False,True,True,,5242,AN68.1,an68.1,an68.1,
Vanadium(V) oxide,Inorg,0.30900,0.05620,"1,4-Dimethylpiperazine",Org,5.47149,0.62478,Water,Solv,449.36997,8.09553,?,?,?,?,?,?,?,?,32240," pH adjusting reagent used: Phosphonic acid (H3PO3), 0.805g",Norquist Oxide Lab,False,False,False,Reaction_32240,anourmah,,,2016-05-02 20:55:13,,False,True,True,,5243,AN68.2,an68.2,an68.2,
Vanadium(V) oxide,Inorg,0.28645,0.05210,"2,5-Dimethylpiperazine",Org,6.80871,0.77748,Water,Solv,482.23702,8.68764,?,?,?,?,?,?,?,?,32241," Duplicate reference disambiguated with legacy id. pH adjusting reagent used: Phosphonic acid (H3PO3), 0.8869g",Norquist Oxide Lab,True,False,False,Reaction_32241,anourmah,,,2016-05-02 20:55:13,,False,False,True,,5244,AN68.3,an68.3,an68.3_5244,
Vanadium(V) oxide,Inorg,0.28645,0.05210,"2,5-Dimethylpiperazine",Org,6.80871,0.77748,Water,Solv,482.23702,8.68764,?,?,?,?,?,?,?,?,32242," Duplicate reference disambiguated with legacy id. pH adjusting reagent used: Phosphonic acid (H3PO3), 0.8869g",Norquist Oxide Lab,True,False,False,Reaction_32242,anourmah,,,2016-05-02 20:55:13,,False,False,True,,5245,AN68.3,an68.3,an68.3_5245,
Vanadium(V) oxide,Inorg,0.32604,0.05930,"2,5-Dimethylpiperazine",Org,5.86731,0.66998,Water,Solv,445.64530,8.02843,?,?,?,?,?,?,?,?,32243,"rough measurement of amine pH adjusting reagent used: Phosphonic acid (H3PO3), 0.7465g",Norquist Oxide Lab,False,False,False,Reaction_32243,anourmah,,,2016-05-02 20:55:13,,False,True,True,,5246,AN68.4,an68.4,an68.4,
Vanadium(V) oxide,Inorg,0.75160,0.13670,TMEDA,Org,3.20374,0.37229,Water,Solv,122.31474,2.20354,?,?,?,?,?,?,?,?,32244,"rough measurement of amine pH adjusting reagent used: Phosphonic acid (H3PO3), 0.3055g",Norquist Oxide Lab,False,False,False,Reaction_32244,anourmah,,,2016-05-02 20:55:13,,False,True,True,,5248,AN68.6,an68.6,an68.6,
Vanadium(V) oxide,Inorg,0.52507,0.09550,TMEDA,Org,1.13417,0.13180,Water,Solv,117.27449,2.11274,?,?,?,?,?,?,?,?,32245,"rough measurement of amine pH adjusting reagent used: Phosphonic acid (H3PO3), 0.2127g",Norquist Oxide Lab,False,False,False,Reaction_32245,anourmah,,,2016-05-02 20:55:13,,False,True,True,,5249,AN68.5,an68.5,an68.5,
Sodium metavanadate,Inorg,0.97352,0.11870,"1,4-Dimethylpiperazine",Org,0.99919,0.11410,Selenium dioxide,Inorg,8.55279,0.94901,Water,Solv,348.26533,6.27410,?,?,?,?,32246," pH adjusting reagent used: Hydrofluoric acid (HF), 12.0d",Norquist Oxide Lab,False,False,False,Reaction_32246,anourmah,,,2016-05-02 20:55:13,,False,True,True,,5250,AN69.1,an69.1,an69.1,
Sodium metavanadate,Inorg,0.99566,0.12140,"1,4-Dimethylpiperazine",Org,1.02284,0.11680,Selenium dioxide,Inorg,8.02195,0.89011,Water,Solv,344.61282,6.20830,?,?,?,?,32247," pH adjusting reagent used: Hydrofluoric acid (HF), 20.0d",Norquist Oxide Lab,False,False,False,Reaction_32247,anourmah,,,2016-05-02 20:55:13,,False,True,True,,5251,AN69.2,an69.2,an69.2,
Sodium metavanadate,Inorg,0.98664,0.12030,Diethylenetriamine,Org,0.99255,0.10240,Selenium dioxide,Inorg,10.03443,1.11341,Water,Solv,344.61282,6.20830,?,?,?,?,32248," Duplicate reference disambiguated with legacy id. pH adjusting reagent used: Hydrofluoric acid (HF), 12.0d",Norquist Oxide Lab,True,False,False,Reaction_32248,anourmah,,,2016-05-02 20:55:13,,False,False,True,,5252,AN69.3,an69.3,an69.3_5252,
Sodium metavanadate,Inorg,0.98664,0.12030,Diethylenetriamine,Org,0.99255,0.10240,Selenium dioxide,Inorg,10.03443,1.11341,Water,Solv,344.61282,6.20830,?,?,?,?,32249," Duplicate reference disambiguated with legacy id. pH adjusting reagent used: Hydrofluoric acid (HF), 12.0d",Norquist Oxide Lab,True,False,False,Reaction_32249,anourmah,,,2016-05-02 20:55:13,,False,False,True,,5253,AN69.3,an69.3,an69.3_5253,
Diethylenetriamine,Org,0.97898,0.10100,Sodium metavanadate,Inorg,0.99238,0.12100,Selenium dioxide,Inorg,10.00919,1.11061,Water,Solv,337.64641,6.08280,?,?,?,?,32250," pH adjusting reagent used: Hydrofluoric acid (HF), 20.0d",Norquist Oxide Lab,False,False,False,Reaction_32250,anourmah,,,2016-05-02 20:55:13,,False,True,True,,5254,AN69.4,an69.4,an69.4,
"N,N′-dimethylethylenediamine",Org,0.94607,0.08340,Ammonium metavanadate,Inorg,1.05319,0.12320,Selenium dioxide,Inorg,9.65771,1.07161,Water,Solv,364.56842,6.56781,?,?,?,?,32251," pH adjusting reagent used: Hydrofluoric acid (HF), 12.0d",Norquist Oxide Lab,False,False,False,Reaction_32251,anourmah,,,2016-05-02 20:55:13,,False,True,True,,5255,AN69.5,an69.5,an69.5,
"N,N′-dimethylethylenediamine",Org,0.93473,0.08240,Ammonium metavanadate,Inorg,1.06259,0.12430,Selenium dioxide,Inorg,9.15391,1.01571,Water,Solv,342.27033,6.16610,?,?,?,?,32252," pH adjusting reagent used: Hydrofluoric acid (HF), 20.0d",Norquist Oxide Lab,False,False,False,Reaction_32252,anourmah,,,2016-05-02 20:55:13,,False,True,True,,5256,AN69.6,an69.6,an69.6,
"2,5-Dimethylpiperazine",Org,0.98518,0.11250,Oxovanadium(2+) sulfate,Inorg,1.05458,0.17190,Selenium dioxide,Inorg,12.13432,1.34641,Water,Solv,338.65667,6.10100,?,?,?,?,32253," pH adjusting reagent used: Hydrofluoric acid (HF), 12.0d",Norquist Oxide Lab,False,False,False,Reaction_32253,anourmah,,,2016-05-02 20:55:13,,False,True,True,,5257,AN69.7,an69.7,an69.7,
"1,8-Diaminooctane",Org,0.25648,0.03700,Ammonium metavanadate,Inorg,1.93626,0.22650,Selenium dioxide,Inorg,2.70733,0.30040,Water,Solv,368.67610,6.64181,?,?,?,?,32254, Duplicate reference disambiguated with legacy id.,Norquist Oxide Lab,True,False,False,Reaction_32254,yhuang,,,2016-05-02 20:55:13,,False,False,True,,5266,YH82.1,yh82.1,yh82.1_5266,
"1,8-Diaminooctane",Org,0.22390,0.03230,Selenium dioxide,Inorg,0.92558,0.10270,Ammonium metavanadate,Inorg,2.25427,0.26370,Water,Solv,336.79156,6.06740,?,?,?,?,32255, Duplicate reference disambiguated with legacy id.,Norquist Oxide Lab,True,False,False,Reaction_32255,yhuang,,,2016-05-02 20:55:13,,False,False,True,,5267,YH82.2,yh82.2,yh82.2_5267,
"1,8-Diaminooctane",Org,0.91084,0.13140,Ammonium metavanadate,Inorg,1.45412,0.17010,Selenium dioxide,Inorg,1.68442,0.18690,Water,Solv,347.96558,6.26870,?,?,?,?,32256, Duplicate reference disambiguated with legacy id.,Norquist Oxide Lab,True,False,False,Reaction_32256,yhuang,,,2016-05-02 20:55:13,,False,False,True,,5268,YH82.3,yh82.3,yh82.3_5268,
Ammonium metavanadate,Inorg,0.19918,0.02330,"1,8-Diaminooctane",Org,0.99402,0.14340,Selenium dioxide,Inorg,2.52528,0.28020,Water,Solv,346.71107,6.24610,?,?,?,?,32257, Duplicate reference disambiguated with legacy id.,Norquist Oxide Lab,True,False,False,Reaction_32257,yhuang,,,2016-05-02 20:55:13,,False,False,True,,5269,YH82.4,yh82.4,yh82.4_5269,
"1,8-Diaminooctane",Org,0.45826,0.06611,Ammonium metavanadate,Inorg,1.35923,0.15900,Selenium dioxide,Inorg,1.38070,0.15320,Water,Solv,334.62115,6.02830,?,?,?,?,32258,,Norquist Oxide Lab,False,False,False,Reaction_32258,yhuang,,,2016-05-02 20:55:13,,False,True,True,,5270,YH82.5,yh82.5,yh82.5,
"1,8-Diaminooctane",Org,0.17815,0.02570,Ammonium metavanadate,Inorg,0.74117,0.08670,Selenium dioxide,Inorg,2.42885,0.26950,Water,Solv,339.53927,6.11690,?,?,?,?,32259, Duplicate reference disambiguated with legacy id.,Norquist Oxide Lab,True,False,False,Reaction_32259,yhuang,,,2016-05-02 20:55:13,,False,False,True,,5271,YH82.6,yh82.6,yh82.6_5271,
"2,5-Dimethylpyrazine",Org,0.24504,0.02650,Ammonium metavanadate,Inorg,0.39067,0.04570,Selenium dioxide,Inorg,2.92183,0.32420,Water,Solv,334.19373,6.02060,?,?,?,?,32260, Duplicate reference disambiguated with legacy id.,Norquist Oxide Lab,True,False,False,Reaction_32260,yhuang,,,2016-05-02 20:55:13,,False,False,True,,5272,YH82.7,yh82.7,yh82.7_5272,
Ammonium metavanadate,Inorg,0.47359,0.05540,Selenium dioxide,Inorg,1.23290,0.13680,"2,5-Dimethylpyrazine",Org,1.75877,0.19020,Water,Solv,334.19928,6.02070,?,?,?,?,32261, Duplicate reference disambiguated with legacy id.,Norquist Oxide Lab,True,False,False,Reaction_32261,yhuang,,,2016-05-02 20:55:13,,False,False,True,,5273,YH82.8,yh82.8,yh82.8_5273,
"2,5-Dimethylpyrazine",Org,0.19788,0.02140,Selenium dioxide,Inorg,0.73451,0.08150,Ammonium metavanadate,Inorg,1.93712,0.22660,Water,Solv,343.95781,6.19650,?,?,?,?,32262, Duplicate reference disambiguated with legacy id.,Norquist Oxide Lab,True,False,False,Reaction_32262,yhuang,,,2016-05-02 20:55:13,,False,False,True,,5274,YH82.9,yh82.9,yh82.9_5274,
Selenium dioxide,Inorg,0.44702,0.04960,"2,5-Dimethylpyrazine",Org,1.00422,0.10860,Ammonium metavanadate,Inorg,5.47368,0.64030,Water,Solv,344.79045,6.21150,?,?,?,?,32263, Duplicate reference disambiguated with legacy id.,Norquist Oxide Lab,True,False,False,Reaction_32263,yhuang,,,2016-05-02 20:55:14,,False,False,True,,5275,YH82.10,yh82.10,yh82.10_5275,
"2,5-Dimethylpyrazine",Org,0.23395,0.02530,Selenium dioxide,Inorg,0.73001,0.08100,Ammonium metavanadate,Inorg,1.87215,0.21900,Water,Solv,353.81626,6.37411,?,?,?,?,32264, Duplicate reference disambiguated with legacy id.,Norquist Oxide Lab,True,False,False,Reaction_32264,yhuang,,,2016-05-02 20:55:14,,False,False,True,,5276,YH82.11,yh82.11,yh82.11_5276,
Ammonium metavanadate,Inorg,0.23338,0.02730,"2,5-Dimethylpyrazine",Org,0.72588,0.07850,Selenium dioxide,Inorg,2.05663,0.22820,Water,Solv,355.81460,6.41011,?,?,?,?,32265, Duplicate reference disambiguated with legacy id.,Norquist Oxide Lab,True,False,False,Reaction_32265,yhuang,,,2016-05-02 20:55:14,,False,False,True,,5277,YH82.12,yh82.12,yh82.12_5277,
Oxovanadium(2+) sulfate,Inorg,0.27423,0.04470,"2,5-Dimethylpyrazine",Org,0.45217,0.04890,Selenium dioxide,Inorg,2.51266,0.27880,Water,Solv,348.96475,6.28670,?,?,?,?,32266,,Norquist Oxide Lab,False,False,False,Reaction_32266,yhuang,,,2016-05-02 20:55:14,,False,True,True,,5278,YH82.14,yh82.14,yh82.14,
"1,8-Diaminooctane",Org,0.33897,0.04890,Selenium dioxide,Inorg,0.76876,0.08530,Oxovanadium(2+) sulfate,Inorg,2.60975,0.42540,Water,Solv,329.09242,5.92870,?,?,?,?,32267,,Norquist Oxide Lab,False,False,False,Reaction_32267,yhuang,,,2016-05-02 20:55:14,,False,True,True,,5279,YH82.15,yh82.15,yh82.15,
Oxovanadium(2+) sulfate,Inorg,0.86992,0.14180,"1,8-Diaminooctane",Org,0.99541,0.14360,Selenium dioxide,Inorg,3.07954,0.34170,Water,Solv,339.40605,6.11450,?,?,?,?,32268, Duplicate reference disambiguated with legacy id.,Norquist Oxide Lab,True,False,False,Reaction_32268,yhuang,,,2016-05-02 20:55:14,,False,False,True,,5280,YH82.16,yh82.16,yh82.16_5280,
Oxovanadium(2+) sulfate,Inorg,0.30122,0.04910,"1,8-Diaminooctane",Org,0.67239,0.09700,Selenium dioxide,Inorg,1.86016,0.20640,Water,Solv,353.91063,6.37581,?,?,?,?,32269, Duplicate reference disambiguated with legacy id.,Norquist Oxide Lab,True,False,False,Reaction_32269,yhuang,,,2016-05-02 20:55:14,,False,False,True,,5281,YH82.17,yh82.17,yh82.17_5281,
"1,8-Diaminooctane",Org,0.32649,0.04710,Oxovanadium(2+) sulfate,Inorg,0.87851,0.14320,Selenium dioxide,Inorg,1.87729,0.20830,Water,Solv,360.83264,6.50051,?,?,?,?,32270, Duplicate reference disambiguated with legacy id.,Norquist Oxide Lab,True,False,False,Reaction_32270,yhuang,,,2016-05-02 20:55:14,,False,False,True,,5282,YH82.18,yh82.18,yh82.18_5282,
Oxovanadium(2+) sulfate,Inorg,0.84170,0.13720,"1,8-Diaminooctane",Org,2.17729,0.31409,Selenium dioxide,Inorg,2.28014,0.25300,Water,Solv,346.47238,6.24180,?,?,?,?,32271, Duplicate reference disambiguated with legacy id.,Norquist Oxide Lab,True,False,False,Reaction_32271,yhuang,,,2016-05-02 20:55:14,,False,False,True,,5283,YH82.19,yh82.19,yh82.19_5283,
"1,8-Diaminooctane",Org,0.96422,0.13910,Ammonium metavanadate,Inorg,1.03780,0.12140,Selenium dioxide,Inorg,1.16350,0.12910,Water,Solv,319.57258,5.75720,?,?,?,?,32272, Duplicate reference disambiguated with legacy id.,Norquist Oxide Lab,True,False,False,Reaction_32272,yhuang,,,2016-05-02 20:55:14,,False,False,True,,5284,YH82.20,yh82.20,yh82.20_5284,
"1,8-Diaminooctane",Org,0.96422,0.13910,Ammonium metavanadate,Inorg,1.03780,0.12140,Selenium dioxide,Inorg,1.16350,0.12910,Water,Solv,319.57258,5.75720,?,?,?,?,32273, Duplicate reference disambiguated with legacy id.,Norquist Oxide Lab,True,False,False,Reaction_32273,yhuang,,,2016-05-02 20:55:14,,False,False,True,,5285,YH82.20,yh82.20,yh82.20_5285,
"1,8-Diaminooctane",Org,0.21835,0.03150,Selenium dioxide,Inorg,1.28697,0.14280,Ammonium metavanadate,Inorg,1.36179,0.15930,Water,Solv,340.94366,6.14220,?,?,?,?,32274, Duplicate reference disambiguated with legacy id.,Norquist Oxide Lab,True,False,False,Reaction_32274,yhuang,,,2016-05-02 20:55:14,,False,False,True,,5286,YH82.21,yh82.21,yh82.21_5286,
"1,8-Diaminooctane",Org,0.25648,0.03700,Ammonium metavanadate,Inorg,0.36161,0.04230,Selenium dioxide,Inorg,1.21127,0.13440,Water,Solv,343.43603,6.18710,?,?,?,?,32275, Duplicate reference disambiguated with legacy id.,Norquist Oxide Lab,True,False,False,Reaction_32275,yhuang,,,2016-05-02 20:55:14,,False,False,True,,5287,YH82.22,yh82.22,yh82.22_5287,
Selenium dioxide,Inorg,0.56598,0.06280,Ammonium metavanadate,Inorg,1.50883,0.17650,"1,8-Diaminooctane",Org,1.80990,0.26109,Water,Solv,332.36192,5.98760,?,?,?,?,32276, Duplicate reference disambiguated with legacy id.,Norquist Oxide Lab,True,False,False,Reaction_32276,yhuang,,,2016-05-02 20:55:14,,False,False,True,,5288,YH82.23,yh82.23,yh82.23_5288,
Ammonium metavanadate,Inorg,0.78134,0.09140,"1,8-Diaminooctane",Org,1.03007,0.14860,Selenium dioxide,Inorg,5.55616,0.61650,Water,Solv,350.06939,6.30661,?,?,?,?,32277, Duplicate reference disambiguated with legacy id.,Norquist Oxide Lab,True,False,False,Reaction_32277,yhuang,,,2016-05-02 20:55:14,,False,False,True,,5289,YH82.24,yh82.24,yh82.24_5289,
"1,8-Diaminooctane",Org,0.26618,0.03840,Ammonium metavanadate,Inorg,0.29749,0.03480,Selenium dioxide,Inorg,3.53197,0.39190,Water,Solv,336.78601,6.06730,?,?,?,?,32278, Duplicate reference disambiguated with legacy id.,Norquist Oxide Lab,True,False,False,Reaction_32278,yhuang,,,2016-05-02 20:55:14,,False,False,True,,5290,YH82.25,yh82.25,yh82.25_5290,
"1,8-Diaminooctane",Org,0.40967,0.05910,Ammonium metavanadate,Inorg,0.93436,0.10930,Selenium dioxide,Inorg,2.80466,0.31120,Water,Solv,366.14488,6.59621,?,?,?,?,32279, Duplicate reference disambiguated with legacy id.,Norquist Oxide Lab,True,False,False,Reaction_32279,yhuang,,,2016-05-02 20:55:14,,False,False,True,,5291,YH82.26,yh82.26,yh82.26_5291,
Ammonium metavanadate,Inorg,1.17629,0.13760,Selenium dioxide,Inorg,1.22208,0.13560,"1,4-Diazepane",Org,11.96126,1.19807,Water,Solv,333.08909,6.00070,?,?,?,?,32280,,Norquist Oxide Lab,False,False,False,Reaction_32280,yyang,,,2016-05-02 20:55:14,,False,True,True,,5292,YY92.1,yy92.1,yy92.1,
Selenium dioxide,Inorg,1.22479,0.13590,"1,4-Diazepane",Org,3.81870,0.38249,Ammonium metavanadate,Inorg,9.11453,1.06620,Water,Solv,333.38329,6.00600,?,?,?,?,32281,,Norquist Oxide Lab,False,False,False,Reaction_32281,yyang,,,2016-05-02 20:55:14,,False,True,True,,5293,YY92.2,yy92.2,yy92.2,
Ammonium metavanadate,Inorg,1.15919,0.13560,"1,4-Diazepane",Org,3.81870,0.38249,Selenium dioxide,Inorg,9.74873,1.08171,Water,Solv,335.05967,6.03620,?,?,?,?,32282,,Norquist Oxide Lab,False,False,False,Reaction_32282,yyang,,,2016-05-02 20:55:14,,False,True,True,,5294,YY92.3,yy92.3,yy92.3,
"1,4-Diazepane",Org,1.16508,0.11670,Ammonium metavanadate,Inorg,1.17116,0.13700,Selenium dioxide,Inorg,11.97931,1.32921,Water,Solv,333.45545,6.00730,?,?,?,?,32283,,Norquist Oxide Lab,False,False,False,Reaction_32283,yyang,,,2016-05-02 20:55:14,,False,True,True,,5295,YY92.4,yy92.4,yy92.4,
Ammonium metavanadate,Inorg,1.13526,0.13280,Selenium dioxide,Inorg,1.16170,0.12890,"1,3-Diaminopropane",Org,11.74201,0.87038,Water,Solv,335.63142,6.04650,?,?,?,?,32284,,Norquist Oxide Lab,False,False,False,Reaction_32284,yyang,,,2016-05-02 20:55:14,,False,True,True,,5296,YY92.5,yy92.5,yy92.5,
Ammonium metavanadate,Inorg,1.24126,0.14520,Selenium dioxide,Inorg,4.12228,0.45740,"1,3-Diaminopropane",Org,9.21257,0.68288,Water,Solv,333.59423,6.00980,?,?,?,?,32285,,Norquist Oxide Lab,False,False,False,Reaction_32285,yyang,,,2016-05-02 20:55:14,,False,True,True,,5297,YY92.6,yy92.6,yy92.6,
Ammonium metavanadate,Inorg,1.16261,0.13600,"1,3-Diaminopropane",Org,3.77595,0.27989,Selenium dioxide,Inorg,9.41527,1.04471,Water,Solv,333.85512,6.01450,?,?,?,?,32286,,Norquist Oxide Lab,False,False,False,Reaction_32286,yyang,,,2016-05-02 20:55:14,,False,True,True,,5298,YY92.7,yy92.7,yy92.7,
Ammonium metavanadate,Inorg,1.18313,0.13840,Selenium dioxide,Inorg,1.26444,0.14030,"1,3-Diaminopropane",Org,11.85938,0.87908,Water,Solv,339.07299,6.10850,?,?,?,?,32287,,Norquist Oxide Lab,False,False,False,Reaction_32287,yyang,,,2016-05-02 20:55:14,,False,True,True,,5299,YY92.8,yy92.8,yy92.8,
Ammonium metavanadate,Inorg,1.18398,0.13850,Selenium dioxide,Inorg,4.18717,0.46460,"1,3-Diaminopropane",Org,9.13028,0.67678,Water,Solv,333.50541,6.00820,?,?,?,?,32288,,Norquist Oxide Lab,False,False,False,Reaction_32288,yyang,,,2016-05-02 20:55:14,,False,True,True,,5300,YY92.9,yy92.9,yy92.9,
Ammonium metavanadate,Inorg,1.13953,0.13330,"1,3-Diaminopropane",Org,3.88522,0.28799,Selenium dioxide,Inorg,9.36210,1.03881,Water,Solv,333.59978,6.00990,?,?,?,?,32289,,Norquist Oxide Lab,False,False,False,Reaction_32289,yyang,,,2016-05-02 20:55:14,,False,True,True,,5301,YY92.10,yy92.10,yy92.10,
Ammonium metavanadate,Inorg,1.14039,0.13340,Selenium dioxide,Inorg,1.18964,0.13200,"1,3-Diaminopropane",Org,11.83374,0.87717,Water,Solv,336.96919,6.07060,?,?,?,?,32290,,Norquist Oxide Lab,False,False,False,Reaction_32290,yyang,,,2016-05-02 20:55:14,,False,True,True,,5302,YY92.11,yy92.11,yy92.11,
Ammonium metavanadate,Inorg,1.16432,0.13620,Selenium dioxide,Inorg,4.06100,0.45060,"1,3-Diaminopropane",Org,10.63310,0.78818,Water,Solv,335.63142,6.04650,?,?,?,?,32291,,Norquist Oxide Lab,False,False,False,Reaction_32291,yyang,,,2016-05-02 20:55:14,,False,True,True,,5303,YY92.12,yy92.12,yy92.12,
Ammonium metavanadate,Inorg,1.19168,0.13940,"1,3-Diaminopropane",Org,3.88253,0.28779,Selenium dioxide,Inorg,9.75054,1.08191,Water,Solv,335.70913,6.04790,?,?,?,?,32292,,Norquist Oxide Lab,False,False,False,Reaction_32292,yyang,,,2016-05-02 20:55:14,,False,True,True,,5304,YY92.13,yy92.13,yy92.13,
Ammonium metavanadate,Inorg,1.14637,0.13410,Selenium dioxide,Inorg,1.35547,0.15040,"1,3-Diaminopropane",Org,11.81081,0.87548,Water,Solv,334.08826,6.01870,?,?,?,?,32293,,Norquist Oxide Lab,False,False,False,Reaction_32293,yyang,,,2016-05-02 20:55:14,,False,True,True,,5305,YY92.14,yy92.14,yy92.14,
Ammonium metavanadate,Inorg,1.14808,0.13430,Selenium dioxide,Inorg,4.13310,0.45860,"1,3-Diaminopropane",Org,9.14377,0.67778,Water,Solv,334.37691,6.02390,?,?,?,?,32294,,Norquist Oxide Lab,False,False,False,Reaction_32294,yyang,,,2016-05-02 20:55:14,,False,True,True,,5306,YY92.15,yy92.15,yy92.15,
Ammonium metavanadate,Inorg,1.17885,0.13790,"1,3-Diaminopropane",Org,3.80563,0.28209,Selenium dioxide,Inorg,9.34858,1.03731,Water,Solv,334.41021,6.02450,?,?,?,?,32295,,Norquist Oxide Lab,False,False,False,Reaction_32295,yyang,,,2016-05-02 20:55:14,,False,True,True,,5307,YY92.16,yy92.16,yy92.16,
Ammonium metavanadate,Inorg,1.11730,0.13070,"1,4-Bis(3-aminopropyl)piperazine",Org,3.40888,0.68288,Selenium dioxide,Inorg,3.92491,0.43550,Water,Solv,333.79961,6.01350,?,?,?,?,32296,,Norquist Oxide Lab,False,False,False,Reaction_32296,yyang,,,2016-05-02 20:55:14,,False,True,True,,5308,YY92.17,yy92.17,yy92.17,
Ammonium metavanadate,Inorg,3.81439,0.44620,"1,4-Bis(3-aminopropyl)piperazine",Org,3.82169,0.76558,Selenium dioxide,Inorg,6.60160,0.73251,Water,Solv,333.73300,6.01230,?,?,?,?,32297,,Norquist Oxide Lab,False,False,False,Reaction_32297,yyang,,,2016-05-02 20:55:14,,False,True,True,,5309,YY92.18,yy92.18,yy92.18,
Ammonium metavanadate,Inorg,1.12329,0.13140,"1,4-Bis(3-aminopropyl)piperazine",Org,3.80073,0.76138,Selenium dioxide,Inorg,9.42339,1.04561,Water,Solv,334.38246,6.02400,?,?,?,?,32298,,Norquist Oxide Lab,False,False,False,Reaction_32298,yyang,,,2016-05-02 20:55:14,,False,True,True,,5310,YY92.19,yy92.19,yy92.19,
Ammonium metavanadate,Inorg,1.12072,0.13110,"1,4-Bis(3-aminopropyl)piperazine",Org,1.12764,0.22589,Selenium dioxide,Inorg,11.83421,1.31311,Water,Solv,333.67194,6.01120,?,?,?,?,32299,,Norquist Oxide Lab,False,False,False,Reaction_32299,yyang,,,2016-05-02 20:55:14,,False,True,True,,5311,YY92.20,yy92.20,yy92.20,
Ammonium metavanadate,Inorg,1.15235,0.13480,Selenium dioxide,Inorg,2.19452,0.24350,"1,4-Bis(3-aminopropyl)piperazine",Org,11.95477,2.39483,Water,Solv,336.53067,6.06270,?,?,?,?,32300,,Norquist Oxide Lab,False,False,False,Reaction_32300,yyang,,,2016-05-02 20:55:14,,False,True,True,,5312,YY92.21,yy92.21,yy92.21,
"1,4-Bis(3-aminopropyl)piperazine",Org,3.82169,0.76558,Ammonium metavanadate,Inorg,3.83320,0.44840,Selenium dioxide,Inorg,6.61512,0.73401,Water,Solv,334.03275,6.01770,?,?,?,?,32301,,Norquist Oxide Lab,False,False,False,Reaction_32301,yyang,,,2016-05-02 20:55:14,,False,True,True,,5313,YY92.22,yy92.22,yy92.22,
Ammonium metavanadate,Inorg,1.19510,0.13980,"1,4-Bis(3-aminopropyl)piperazine",Org,3.80273,0.76178,Selenium dioxide,Inorg,9.24674,1.02601,Water,Solv,334.17707,6.02030,?,?,?,?,32302,,Norquist Oxide Lab,False,False,False,Reaction_32302,yyang,,,2016-05-02 20:55:14,,False,True,True,,5314,YY92.23,yy92.23,yy92.23,
"1,4-Bis(3-aminopropyl)piperazine",Org,1.11865,0.22409,Ammonium metavanadate,Inorg,1.20194,0.14060,Selenium dioxide,Inorg,11.80717,1.31011,Water,Solv,338.59006,6.09980,?,?,?,?,32303,,Norquist Oxide Lab,False,False,False,Reaction_32303,yyang,,,2016-05-02 20:55:14,,False,True,True,,5315,YY92.24,yy92.24,yy92.24,
